  -99.7497   -92.2849
   12.7171   -49.5834
  -61.3392   -62.1448
   61.7481   -50.4624
   17.0019   -69.2984
  -4.02539    24.0638
  -29.9417    77.0745
   79.1925     87.817
    64.568   -60.8692
    49.321    55.9313
  -65.1784    29.1116
   71.7887    31.3517
   42.1003    81.8293
   2.70699   -8.90835
   -39.201    84.2586
  -97.0031    32.8349
  -81.7194   -69.8477
  -27.1096    27.2683
  -70.5374    13.9073
  -66.8203   -15.5919
    97.705    88.6044
  -10.8615    8.11487
  -76.1834     15.714
  -99.0661    7.29087
  -98.2177   -48.9425
   -24.424   -20.6091
   6.33259   -29.9478
   14.2369   -92.6756
   20.3528    59.0503
   21.4331   -60.6983
  -66.7531   -85.9432
    32.609   -22.1168
  -9.84222    18.1494
  -29.5755    -85.815
  -88.5922   -60.4663
   21.5369   -68.8223
   56.6637    28.8675
   60.5213   -9.13419
   3.97656    20.8594
    -39.61    39.4696
   75.1946   -11.7405
   45.3352    36.8938
   91.1802   -20.6946
   85.1436    67.1438
   7.87072    18.4423
  -71.5323   -60.0818
  -7.58385    89.8923
  -52.9344    75.2007
   72.4479    -21.659
  -58.0798    97.4914
   55.9313   -62.9383
   68.7307    79.1437
   99.3591      14.89
    99.939   -11.5879
   22.2999    25.4677
  -21.5125    41.7035
  -46.7574   -90.0754
  -40.5438   -42.8877
   68.0288   -47.9598
  -95.2513   -18.4729
  -24.8268    79.0643
  -81.4753    42.0392
   35.4411    45.6893
   -88.757    79.2108
  -98.2421   -21.2867
    83.758   -20.5176
  -44.8225    80.7733
  -45.4207   -38.2794
   17.5817   -22.3792
   38.2366    14.1148
   67.5222   -29.2886
   45.2986    46.7391
  -3.01218    49.0707
  -58.9282    47.2762
   48.7472    47.8866
  -6.30818   -72.1366
  -8.40785   -59.9658
   89.8312   -45.4817
   48.8876    36.0881
  -78.3441     82.226
   19.8096   -26.4321
   -22.953    3.53099
   47.0016   -78.1243
   21.7933    81.4875
    14.481    -59.386
  -27.7322    3.59203
   -69.689    30.9671
  -54.9791   -12.2959
  -14.9693    37.5286
   60.5762   -81.9147
   3.42112   -84.0876
    97.998   -84.8445
   50.3098   -94.4395
  -30.8878   -28.9834
  -66.2038    -38.554
   31.4615    39.4574
  -1.62053   -71.4652
  -87.2921   -21.0303
   39.9518   -86.4315
  0.961333    35.1482
  -70.5008    44.9873
   89.9167   -60.2588
  -71.6849    38.8043
   81.0236    23.1422
   38.5784    30.9793
  -39.3902    8.79849
  -14.6886     -80.34
  -85.9249    9.07315
   93.3226   -90.0754
   36.6375    94.9156
  -69.3533   -7.19321
   75.4509     93.994
   64.3361    45.5733
   16.4098    6.19221
  -61.7298    35.9844
  -64.4215    38.5601
   63.4388   -25.5776
  -4.94705   -22.2755
  -68.8894   -90.0082
  0.784326    61.9556
   46.4034   -66.0878
  -18.8818   -87.8353
   -44.084   -37.8887
   13.7486    56.8957
   36.4483    -57.506
   51.1704   -35.6182
   44.3831   -3.06711
  -4.94095   -98.1689
   -75.396   -12.0273
  -26.4382     1.5717
   66.9362     21.189
  -92.9807    51.7075
   3.40281   -19.7851
   32.5968   -30.0394
  -14.7557    68.5293
  -79.0643     88.464
   89.8679     24.662
   84.2769    99.4568
   9.90936   -89.3063
  -30.8023    12.5706
  -5.65508    72.7103
  -25.0038   -22.6478
    69.396   -38.7188
  -36.6253   -43.1562
  -8.78018   -94.6593
  -45.6221    22.5135
   96.5941   -21.7627
  -40.4401   -96.2767
   47.8378   -93.7925
   13.4556   -8.85952
   -60.802    71.5873
   52.2629    87.3531
   67.8884   -19.6203
  -20.4688    45.4573
  0.180059    22.3182
   78.0328    61.6749
  -94.5067    75.0847
   98.9257    16.5197
   14.5177    19.0039
  -89.8984   -84.1975
   6.26545    58.6352
  -61.1866   -7.55943
   68.6087    18.1249
   25.3517    17.8869
   31.5226    13.8401
  -60.4297     63.213
   68.4317      34.55
  -75.3349   -31.2845
  -78.0145   -97.9553
   48.6251   -46.5377
  -37.1868   -31.6874
   88.2138   -53.5813
  -42.7839    54.2039
  -32.7372   -25.6508
  -71.9474    73.9738
    46.617   -76.6289
    66.924    45.1155
   41.5998    25.7851
   20.0476    78.7896
    49.443   -63.3961
  -49.4552    7.11386
  -71.1051     80.401
  -99.6765    56.0167
  -87.7987    93.0418
   61.2476   -60.5274
   70.5252    80.3095
  -57.8845    59.4836
  -76.8792    90.6796
   10.6418    69.7623
  -97.1496    78.0694
  -77.2454    25.7424
  -9.09757   -62.9078
    50.444    23.3863
   37.2295   -47.0016
   8.68862   -49.8703
  -85.2229      46.44
   -12.656     57.622
  -59.6118   -65.8132
   39.2438    42.7778
  -41.9294   -3.81176
  -12.6621   -83.7031
  -53.5142    61.3086
   15.5736    71.0685
    6.5157   -75.0725
   25.7363   -38.5052
  -67.9617    14.6641
  0.827052   -5.40483
   92.6084    52.4094
   39.1522    -61.626
   84.9605     45.555
  -62.0106    99.0051
  -32.8104   -96.9298
    -64.33    29.5267
   99.0356    38.3282
  -8.51161   -65.1723
   99.6033    -85.577
  -80.4987   -45.0056
   25.0343    35.3252
  -81.1213    67.7847
  -12.4546    11.3315
   86.3033   -25.7546
  -90.3134    55.9008
   78.9239   -53.4959
  -41.9965    27.6467
  -54.5396   -53.6668
   53.8133   -59.0808
  -17.8564    94.2076
  -59.6057   -43.6506
   25.6142   -95.4222
   20.8289    53.8438
  -9.67742   -69.6341
  -6.72933   -90.6064
   19.5654   -98.1506
   26.9448   -30.2835
   70.9586    28.7759
   65.7582   -31.3517
    24.955   -17.0873
   44.1816   -16.6967
   13.1504   -81.8659
  -24.9733    9.03653
  -63.1458    39.8541
   47.5814   -32.4015
   11.0263    31.5043
   81.0175    75.2495
  -51.4267    7.09555
   -62.212    14.0049
   20.9449   -89.2026
   39.7015    -6.8453
   16.9225   -48.0026
  -29.7403   -14.6397
  -1.10782    72.6676
  -83.9228   -2.68258
   48.1491   -82.5129
   22.4097    13.1626
   24.0761    41.8806
   38.2244    55.6932
   60.9058    72.8446
  -70.1773    70.1102
   15.2074   -41.3984
   73.5466    72.8751
   82.3115    28.9834
   22.9408    49.3698
   45.5367    65.7277
  -91.3572    53.1236
   33.5551    74.3828
   95.3063    81.6645
  -36.9976    82.5068
   13.8401    4.39161
  -38.8348   -11.9663
   -65.215   -78.4722
  -78.2891   -29.1971
    73.809    64.6107
   70.2445   -14.4566
   48.8632   -66.0329
  -69.0237   -99.8291
  -34.6171     31.492
  -84.1304    54.7105
  -84.6797   -87.2555
   28.1961   -82.0368
   64.0004   -22.8675
   9.01822    36.7779
  -10.3488    61.5223
  -18.2043   -69.1824
  -40.2509   -71.4286
  -6.88803   -90.3073
  0.241096   -30.7718
  -69.4693   -96.2889
  -35.3923    95.6847
   47.5997    29.5267
  -37.2234   -89.2697
   65.3371    82.8303
   91.8149    27.4941
   74.6696    -13.657
   45.0056   -95.7884
  -39.9884   -51.4817
   88.7997   -21.6102
  -74.5537    30.8023
  -86.8526    56.3768
   56.9933   -95.4344
   4.91653    65.2089
   21.9275   -72.3136
   91.2229    26.8532
  -85.5464    10.0803
   75.1274    96.6979
   30.7718   -7.31529
  -35.5754   -57.0421
  -79.0399   -39.8602
   1.01016    56.4318
  -54.5824    -31.492
  -41.9416    -3.8789
   83.9961    21.6041
   10.2329   -79.4977
   32.5602    96.8871
  -77.0928    51.1643
  -1.49236   -69.8233
  -24.1737   -8.71914
 -0.637837    42.3261
   58.6718    99.7497
   1.85247    55.1012
  -23.5267    28.3303
   37.6324    24.2409
   6.43025    89.2209
   21.2561    37.6324
  -20.9632   -42.0392
   -98.822    13.4312
   41.5754   -41.9233
  -79.8761     9.6469
   24.6132    42.4726
   72.6493   -50.7126
  -1.69988    9.33561
   49.4675   -1.47404
 -0.619526    90.4111
  -23.9784     33.964
   57.0727     53.032
   10.5625    24.6742
  -28.5806   -10.8493
   91.1435    59.7522
   26.1696    49.1073
   -64.684    97.7844
  -25.1503   -59.0747
  -73.6747     25.895
   48.6557    81.9636
   90.3439    18.2592
   22.3975    83.6787
  -94.4334    1.10782
  -34.0312   -2.12104
   -88.818   -10.0558
    27.842     77.868
  -73.6747    88.0795
   69.4143   -63.4144
   72.8629   -49.6078
   19.3762   -59.3982
   44.3281    46.0982
   70.7938     88.226
  -97.0641     25.016
  -74.7063   -91.7295
   41.5815    28.2693
   23.4291   -93.0967
  -56.4867    11.2705
  -86.8099    8.89615
   -66.216   -10.7334
   24.8207   -87.7255
  -31.8033    99.2065
  -36.1187   -74.4499
   -26.487    20.1819
   32.2001   -89.9289
   60.4785   -65.4408
   61.3758    32.0475
   5.30717   -33.5124
   22.2205   -36.8084
   59.6362    30.7169
   80.1202    -17.893
  -71.0379   -14.4993
   26.0353   -55.6749
  -19.5166    35.7036
  -49.2599   -66.7104
   -72.692  -0.491348
   71.0379    1.52898
  -86.7672    60.5457
  -14.4383   -12.9856
   14.6702   -99.0967
  -39.5428   -32.1024
   9.61028   -24.8207
  -54.8875   -74.2851
    -37.73    65.4653
  -77.8741    46.6597
   61.6077    78.2281
  -73.0583     28.666
  -43.1501    30.1187
    57.622    2.89621
    79.046     46.794
   57.9272    47.4349
   48.7594    91.4182
   23.0445   -6.83309
  -27.7749   -27.3476
   71.3309   -77.5628
  -54.3016     80.932
   72.7165    64.2445
  -54.1124   -9.04263
    -50.09   -78.2647
   8.48109    73.8884
   96.9665    52.2752
  -89.2392   -92.1751
  -83.7153   -16.6662
   4.93484     87.225
  -14.6397   -86.4498
  -81.0663   -67.0278
  -48.2406   -57.7441
   78.3074   -76.6167
  -53.4471    18.2226
    -70.69   -76.3298
  -74.9809    23.6549
   86.3277    16.0192
  -83.9778    38.0596
   -90.582    46.3118
  -88.2565    83.1294
  -32.7189    33.9457
   82.9402   -40.2997
  -20.2795    61.7725
  -13.4434   -24.3629
   89.2331    99.4995
   67.4368     54.503
    6.8453   -59.1174
   68.4194   -65.8864
   38.7066   -22.3487
  -20.4627   -63.7562
  -48.1674    16.1962
  -99.1333   -60.8753
   5.11795    92.0286
   90.9604   -61.9495
  -20.2612   -23.6549
  -51.7808    -39.201
   17.1117   -75.8354
  -48.9731   -60.3687
   36.8023   -90.7529
   89.0561    54.2344
  -12.9002     52.208
    78.045    76.2078
  -98.5656    -99.646
   88.1954   -10.2756
   20.3101   -14.7252
   57.2314    60.3076
   15.3356   -7.73034
   -71.514   -1.02847
  -55.5345    49.8764
  -23.3985   -52.2996
  -99.1455    11.8809
  -16.4159   -81.4508
  -83.5505     84.405
   31.9864    78.7652
   71.0196    71.4042
  -87.0296   -88.0734
    62.212   -1.82196
   32.4137    26.4077
   38.2977     49.443
   60.5396    51.2131
   6.02741    -48.851
   37.1258    81.9819
  -71.4469    58.3972
   37.9009   -60.0757
   45.5794    10.5686
   55.5467   -89.7519
  -93.7864    4.43434
   73.7358    58.0737
   28.9041    40.8307
   41.3129   -95.1903
  -82.9096    46.3485
   10.3977    10.6723
    89.581    82.8425
  -88.2443    75.1091
  -45.0056     59.386
  -70.9647   -38.9142
   96.3561    -21.012
   23.9967   -3.62255
   -41.551   -89.4833
   84.4966    30.3934
  -26.4931   -99.8291
    38.908    53.7156
  -56.2731    51.2375
  -68.8162   -56.0533
  -51.8906   -69.0481
   4.28785   -88.4945
   80.4559    34.1227
  -78.7164   -93.4629
   80.5292   -30.8267
   -11.655    39.5734
  -83.9778    59.6301
   56.4196   -12.7476
  -65.6423    96.3439
    94.879    27.1096
   55.1744   -40.9406
   74.0776   -4.60524
  -57.8722    74.8711
  -8.67641   -84.1426
  -99.2492   -79.8029
   50.1267   -71.3553
  -77.1905   -71.3981
  -19.0588    83.5994
  -37.7728    -38.255
   98.5229   -25.2358
   62.7674   -16.2816
  -90.6735     21.659
   62.8407    55.3514
  -52.0005   -83.2698
    79.577   -69.7623
  -48.6984   -58.4155
  -46.1287   -82.5312
  -58.3972   -36.5459
  -54.1246   -5.63677
   69.2312    25.8278
   74.9687   -33.4452
   77.5384   -84.1365
   68.9566    22.9041
   21.8543   -71.4347
   -91.821   -43.8581
  -65.2944    64.9953
  -63.2496    -12.186
  -28.8186     98.883
  -10.1474   -55.8092
  -62.9872   -78.5333
   78.8934    3.79955
   24.6071   -47.0809
   9.26847    -98.529
   82.3359    15.2501
   4.51979    54.1124
   46.1287   -78.4967
   99.8657    93.8414
   93.8658   -26.1147
   73.4855    80.7978
    68.041    4.34278
  -70.6656   -55.4674
  -25.1198   -39.4757
  -43.1257   -4.30616
  -65.8071   -37.8765
   94.7508   -17.1178
   48.3627    52.9466
    43.321    68.3218
  -93.8231   -22.1778
   29.0078   -14.5054
   62.5416    44.8347
   47.1847    46.9832
   63.6341   -81.7194
  -75.0725   -83.6543
   43.7788    50.6149
  -24.9855     69.396
   29.9661    27.5613
   83.0866    -28.074
   77.9351   -4.99588
  -93.5667   -81.1213
   54.6983   -16.9408
  -10.2268    -62.328
  -98.4863   -31.3761
  -54.2772    82.6777
   -16.306   -54.1368
  -68.6819   -37.9376
   83.8069   -69.1458
  0.338755   -31.6935
  -51.4267   -63.5426
   50.8957   -45.5428
   81.3044   -58.8122
  -57.3046    -65.508
  -93.5789   -32.9447
   54.2344   -86.9137
  -54.3504   0.381481
   11.3193    92.7366
   61.2781    61.8519
   70.4031   -10.7089
  -33.6772    82.5983
   7.78527   -64.1469
   98.3581   -3.61644
   73.8701   -5.58184
   29.3741     39.848
  -54.4542   -50.2792
   62.5599    87.3409
  -25.7912   -44.5112
  -26.6213   -40.0922
  -93.0052    64.4887
   12.2593    63.9271
   -20.426    25.9804
   -76.043    59.0136
  -35.0139   -98.5595
   79.8029   -47.8072
  -59.7034   -42.0942
   88.0367    90.5942
   -74.987    71.8925
    69.866    3.48827
   78.7896    41.5021
   -10.886   -48.7655
  -55.5773    84.2097
   26.9509   -1.74871
   12.0151   -81.2922
   24.8085    65.1967
  -15.2684   -84.6614
   -96.704   -43.4736
   72.8263   -23.2276
  -72.0756    28.6538
  -46.5194    3.01828
  -41.6059   -13.6937
   36.3323   -71.8558
   12.2898     94.995
   91.7661   -85.0764
   21.4454   -98.9624
   57.6464    82.9585
  -15.4576   -17.6672
   63.6769    51.0666
   47.8927   -62.4683
  -72.8446   -79.6564
   3.30515   -15.3722
  -95.9838    35.5876
  -98.6023    5.48418
   49.6628    64.8427
  -33.2255    67.4368
   80.4254   -45.7015
  -7.54723  -0.100711
   53.5813    74.0898
  -89.8984   -70.2017
    26.194    94.1588
  -95.1659    7.67541
   36.4849   -55.8641
   93.8169   -86.6512
 0.0885037   -59.0747
   41.2763   -60.4541
  -46.8123   -61.4185
   64.4704    -60.094
   29.3252    91.3572
   19.4433    18.6987
  -47.2762    47.7584
   68.8467   -41.1237
  -7.98669    35.9661
   49.6323    57.2253
  -29.6793    84.2647
  -97.1007    85.6868
  -4.69069     68.865
   25.2968    -48.204
  -19.2236   -78.9117
  -23.2765   -87.6217
  -94.4761     80.755
  -42.2346    -70.336
   19.3701    78.5516
   76.7754   -28.1167
  -13.5655    91.3388
   86.3094   -23.6854
  -23.4046   -33.7077
   6.62557    36.9121
  -97.9858    77.5079
   94.8485   -23.9784
   73.0399   -13.3457
